lmd_A,baseline_A,corLDMmRT_A,corLDMmRT_CI_lower_A,corLDMmRT_CI_upper_A,corLDM_congruent_A,coef_A,p_value_A,BIC_A,ext_model,lmd_B,baseline_B,corLDMmRT_B,corLDMmRT_CI_lower_B,corLDMmRT_CI_upper_B,corLDM_congruent_B,coef_B,p_value_B,BIC_B,corpora,measure,stimuli,model,window_radius,embedding_size,family,base_BIC_A,base_BIC_B,C1_corr_dir,C0_bAB,C2_B_inCI,C1C2,C3_AB_pvalue,C1C2C3,C4_dBIC_AB,C1C2C3C4
cos_Meta_Llama_3_1_70B_Q5_K_M_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.564,-0.663,-0.465,0.00520327302314486,-401.58,0,1168.7,cos_Meta_Llama_3_1_70B_Q5_K_M_pairs_names_Upperm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_Meta_Llama_3_1_70B_Q5_K_M_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.563,-0.652,-0.451,0.00520327302314486,-404.87,0,1169.8,subtitles,cos,capitalized,Meta_Llama_3_1_70B_Q5_K_M,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
cos_meta_llama_3_1_8b_q8_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0,-0.233,0.196,0.0430930200138572,290.87,0.074,1182,cos_meta_llama_3_1_8b_q8_0_pairsm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_meta_llama_3_1_8b_q8_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0,-0.211,0.228,0.0430930200138572,290.52,0.077,1183.3,subtitles,cos,lowercase,meta_llama_3_1_8b_q8_0,r_4096,None,llm,1180.82,1182.06,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
cos_meta_llama_3_1_8b_q8_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.537,-0.653,-0.436,0.00570807029281709,-423.16,0,1172,cos_meta_llama_3_1_8b_q8_0_pairs_names_Upperm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_meta_llama_3_1_8b_q8_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.536,-0.659,-0.39,0.00570807029281709,-426.69,0,1173.1,subtitles,cos,capitalized,meta_llama_3_1_8b_q8_0,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
cos_mistral_7b_v0_1_Q8_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.474,-0.594,-0.348,-0.00276785410605936,-526.22,0.009,1178.1,cos_mistral_7b_v0_1_Q8_0_pairsm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_mistral_7b_v0_1_Q8_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.472,-0.581,-0.353,-0.00276785410605936,-527.46,0.01,1179.4,subtitles,cos,lowercase,mistral_7b_v0_1_Q8_0,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cos_mistral_7b_v0_1_Q8_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.598,-0.702,-0.501,0.00445881089745147,-688.74,0,1163.8,cos_mistral_7b_v0_1_Q8_0_pairs_names_Upperm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_mistral_7b_v0_1_Q8_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.595,-0.696,-0.492,0.00445881089745147,-690.58,0,1165.2,subtitles,cos,capitalized,mistral_7b_v0_1_Q8_0,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
cos_Mistral_7B_v0_3_Q8_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.485,-0.591,-0.362,-0.0191368800092343,-567.33,0.008,1177.8,cos_Mistral_7B_v0_3_Q8_0_pairsm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_Mistral_7B_v0_3_Q8_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.482,-0.596,-0.346,-0.0191368800092343,-566.08,0.008,1179.2,subtitles,cos,lowercase,Mistral_7B_v0_3_Q8_0,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cos_Mistral_7B_v0_3_Q8_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.604,-0.706,-0.498,-0.00801125466561205,-676.86,0,1162.4,cos_Mistral_7B_v0_3_Q8_0_pairs_names_Upperm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,cos_Mistral_7B_v0_3_Q8_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.602,-0.689,-0.485,-0.00801125466561205,-677.86,0,1163.9,subtitles,cos,capitalized,Mistral_7B_v0_3_Q8_0,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_dolphin_2_8_mistral_7b_v02_Q8_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.407,-0.548,-0.224,-0.00344485703381734,-1.34,0.012,1178.6,euc_dolphin_2_8_mistral_7b_v02_Q8_0_pairsm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_dolphin_2_8_mistral_7b_v02_Q8_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.404,-0.524,-0.258,-0.00344485703381734,-1.33,0.013,1180,subtitles,euc,lowercase,dolphin_2_8_mistral_7b_v02_Q8_0,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
euc_dolphin_2_8_mistral_7b_v02_Q8_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.589,-0.707,-0.47,-0.00137417532521029,-2.06,0,1163.6,euc_dolphin_2_8_mistral_7b_v02_Q8_0_pairs_names_Upperm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_dolphin_2_8_mistral_7b_v02_Q8_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.585,-0.697,-0.485,-0.00137417532521029,-2.05,0,1165.3,subtitles,euc,capitalized,dolphin_2_8_mistral_7b_v02_Q8_0,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_Hermes_3_Llama_3_1_70B_Q5_K_M_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.307,-0.479,-0.14,0.0183752282233146,-0.9,0.383,1184.6,euc_Hermes_3_Llama_3_1_70B_Q5_K_M_pairsm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_Hermes_3_Llama_3_1_70B_Q5_K_M_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.308,-0.464,-0.139,0.0183752282233146,-0.94,0.366,1185.7,subtitles,euc,lowercase,Hermes_3_Llama_3_1_70B_Q5_K_M,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
euc_Hermes_3_Llama_3_1_70B_Q5_K_M_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.607,-0.696,-0.504,0.00162620671192746,-2.5,0,1159.9,euc_Hermes_3_Llama_3_1_70B_Q5_K_M_pairs_names_Upperm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_Hermes_3_Llama_3_1_70B_Q5_K_M_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.606,-0.702,-0.489,0.00162620671192746,-2.52,0,1161.1,subtitles,euc,capitalized,Hermes_3_Llama_3_1_70B_Q5_K_M,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_llama_2_13b_Q8_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.4,-0.546,-0.241,0.00459445844735462,-3.72,0.14,1183,euc_llama_2_13b_Q8_0_pairsm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_llama_2_13b_Q8_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.399,-0.557,-0.22,0.00459445844735462,-3.8,0.134,1184.2,subtitles,euc,lowercase,llama_2_13b_Q8_0,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
euc_llama_2_13b_Q8_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.496,-0.625,-0.347,0.00535478022418365,-6.03,0.007,1177.6,euc_llama_2_13b_Q8_0_pairs_names_Upperm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_llama_2_13b_Q8_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.495,-0.626,-0.353,0.00535478022418365,-6.1,0.007,1178.8,subtitles,euc,capitalized,llama_2_13b_Q8_0,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_llama_2_70b_Q5_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.335,-0.477,-0.207,0.0744640367946114,-1.55,0.077,1182,euc_llama_2_70b_Q5_0_pairsm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_llama_2_70b_Q5_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.339,-0.471,-0.162,0.0744640367946114,-1.61,0.068,1183,subtitles,euc,lowercase,llama_2_70b_Q5_0,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
euc_llama_2_70b_Q5_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.519,-0.624,-0.392,0.0533892464769765,-2.59,0,1172,euc_llama_2_70b_Q5_0_pairs_names_Upperm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_llama_2_70b_Q5_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.52,-0.645,-0.386,0.0533892464769765,-2.64,0,1172.9,subtitles,euc,capitalized,llama_2_70b_Q5_0,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_llama_2_7b_Q8_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.528,-0.638,-0.388,0.0493369209491265,-3.77,0.001,1173.2,euc_llama_2_7b_Q8_0_pairsm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_llama_2_7b_Q8_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.529,-0.661,-0.38,0.0493369209491265,-3.83,0.001,1174.1,subtitles,euc,lowercase,llama_2_7b_Q8_0,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_llama_2_7b_Q8_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.541,-0.672,-0.402,0.0408993257873489,-3.69,0,1171.2,euc_llama_2_7b_Q8_0_pairs_names_Upperm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_llama_2_7b_Q8_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.542,-0.675,-0.393,0.0408993257873489,-3.74,0,1172.3,subtitles,euc,capitalized,llama_2_7b_Q8_0,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_llama_30b_Q8_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.264,-0.462,-0.043,0.0198938847538411,-0.24,0.831,1185.3,euc_llama_30b_Q8_0_pairsm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_llama_30b_Q8_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.267,-0.442,-0.064,0.0198938847538411,-0.32,0.781,1186.5,subtitles,euc,lowercase,llama_30b_Q8_0,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
euc_llama_30b_Q8_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.354,-0.507,-0.179,0.0141407571673085,-1.15,0.256,1184,euc_llama_30b_Q8_0_pairs_names_Upperm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_llama_30b_Q8_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.357,-0.518,-0.202,0.0141407571673085,-1.21,0.233,1185.1,subtitles,euc,capitalized,llama_30b_Q8_0,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
euc_llama_65b_Q5_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.454,-0.592,-0.32,0.060651339961893,-2.63,0.014,1178.9,euc_llama_65b_Q5_0_pairsm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_llama_65b_Q5_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.457,-0.594,-0.294,0.060651339961893,-2.71,0.012,1179.9,subtitles,euc,lowercase,llama_65b_Q5_0,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
euc_llama_65b_Q5_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.553,-0.67,-0.401,0.0602476223287592,-3.14,0,1169.7,euc_llama_65b_Q5_0_pairs_names_Upperm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_llama_65b_Q5_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.554,-0.67,-0.426,0.0602476223287592,-3.2,0,1170.5,subtitles,euc,capitalized,llama_65b_Q5_0,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_llama_7b_Q8_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.515,-0.624,-0.411,0.00188322017003122,-3.53,0.003,1175.6,euc_llama_7b_Q8_0_pairsm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_llama_7b_Q8_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.516,-0.62,-0.405,0.00188322017003122,-3.6,0.002,1176.6,subtitles,euc,lowercase,llama_7b_Q8_0,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_llama_7b_Q8_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.493,-0.596,-0.354,0.00473792975991518,-3.37,0.006,1177.2,euc_llama_7b_Q8_0_pairs_names_Upperm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_llama_7b_Q8_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.494,-0.602,-0.372,0.00473792975991518,-3.44,0.005,1178.2,subtitles,euc,capitalized,llama_7b_Q8_0,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_Meta_Llama_3_1_70B_Q5_K_M_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.054,-0.181,0.268,0.0402684001603709,2.28,0.04,1180.8,euc_Meta_Llama_3_1_70B_Q5_K_M_pairsm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_Meta_Llama_3_1_70B_Q5_K_M_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.052,-0.162,0.271,0.0402684001603709,2.25,0.044,1182.3,subtitles,euc,lowercase,Meta_Llama_3_1_70B_Q5_K_M,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
euc_Meta_Llama_3_1_70B_Q5_K_M_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.593,-0.692,-0.48,0.00553874122591378,-2.41,0,1163.6,euc_Meta_Llama_3_1_70B_Q5_K_M_pairs_names_Upperm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_Meta_Llama_3_1_70B_Q5_K_M_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.592,-0.68,-0.496,0.00553874122591378,-2.43,0,1164.8,subtitles,euc,capitalized,Meta_Llama_3_1_70B_Q5_K_M,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_meta_llama_3_1_8b_q8_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.015,-0.194,0.23,0.0341750233098022,1.96,0.06,1181.6,euc_meta_llama_3_1_8b_q8_0_pairsm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_meta_llama_3_1_8b_q8_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,0.015,-0.206,0.194,0.0341750233098022,1.96,0.061,1182.9,subtitles,euc,lowercase,meta_llama_3_1_8b_q8_0,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
euc_meta_llama_3_1_8b_q8_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.49,-0.635,-0.321,0.00703638477856265,-2.56,0.005,1177.1,euc_meta_llama_3_1_8b_q8_0_pairs_names_Upperm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_meta_llama_3_1_8b_q8_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.489,-0.619,-0.349,0.00703638477856265,-2.58,0.005,1178.3,subtitles,euc,capitalized,meta_llama_3_1_8b_q8_0,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_mistral_7b_v0_1_Q8_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.42,-0.578,-0.273,-0.00144194435026209,-1.28,0.008,1177.8,euc_mistral_7b_v0_1_Q8_0_pairsm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_mistral_7b_v0_1_Q8_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.418,-0.537,-0.313,-0.00144194435026209,-1.28,0.008,1179.1,subtitles,euc,lowercase,mistral_7b_v0_1_Q8_0,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
euc_mistral_7b_v0_1_Q8_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.606,-0.698,-0.498,0.00390072325788474,-1.99,0,1160.7,euc_mistral_7b_v0_1_Q8_0_pairs_names_Upperm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_mistral_7b_v0_1_Q8_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.603,-0.691,-0.478,0.00390072325788474,-1.98,0,1162.4,subtitles,euc,capitalized,mistral_7b_v0_1_Q8_0,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_Mistral_7B_v0_3_Q8_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.376,-0.507,-0.222,-0.0122112716072418,-1.12,0.037,1180.7,euc_Mistral_7B_v0_3_Q8_0_pairsm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_Mistral_7B_v0_3_Q8_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.372,-0.503,-0.225,-0.0122112716072418,-1.11,0.04,1182.1,subtitles,euc,lowercase,Mistral_7B_v0_3_Q8_0,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
euc_Mistral_7B_v0_3_Q8_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.581,-0.664,-0.476,-0.00523989077509667,-1.92,0,1165,euc_Mistral_7B_v0_3_Q8_0_pairs_names_Upperm_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,euc_Mistral_7B_v0_3_Q8_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logSUBTITLES,-0.577,-0.681,-0.46,-0.00523989077509667,-1.91,0,1166.7,subtitles,euc,capitalized,Mistral_7B_v0_3_Q8_0,r_4096,None,llm,1180.82,1182.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
cor_dolphin_2_8_mistral_7b_v02_Q8_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.478,-0.594,-0.354,-0.00588727655120303,-582.74,0.014,1176.3,cor_dolphin_2_8_mistral_7b_v02_Q8_0_pairsm_RT ~ country + Letters_n + Syllables_n+ logBNC,cor_dolphin_2_8_mistral_7b_v02_Q8_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.475,-0.594,-0.363,-0.00588727655120303,-582.13,0.015,1177.6,bnc,cor,lowercase,dolphin_2_8_mistral_7b_v02_Q8_0,r_4096,None,llm,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cor_dolphin_2_8_mistral_7b_v02_Q8_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.611,-0.718,-0.486,-0.00355670580612652,-755.6,0,1161,cor_dolphin_2_8_mistral_7b_v02_Q8_0_pairs_names_Upperm_RT ~ country + Letters_n + Syllables_n+ logBNC,cor_dolphin_2_8_mistral_7b_v02_Q8_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.609,-0.711,-0.494,-0.00355670580612652,-755.99,0,1162.5,bnc,cor,capitalized,dolphin_2_8_mistral_7b_v02_Q8_0,r_4096,None,llm,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
cor_Hermes_3_Llama_3_1_70B_Q5_K_M_pairs,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.281,-0.47,-0.069,0.0146537100773525,-50.22,0.786,1182.7,cor_Hermes_3_Llama_3_1_70B_Q5_K_M_pairsm_RT ~ country + Letters_n + Syllables_n+ logBNC,cor_Hermes_3_Llama_3_1_70B_Q5_K_M_pairs,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.282,-0.456,-0.09,0.0146537100773525,-55.24,0.767,1183.9,bnc,cor,lowercase,Hermes_3_Llama_3_1_70B_Q5_K_M,r_4096,None,llm,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_Hermes_3_Llama_3_1_70B_Q5_K_M_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.589,-0.703,-0.469,-0.00103065472011319,-449.29,0,1163.8,cor_Hermes_3_Llama_3_1_70B_Q5_K_M_pairs_names_Upperm_RT ~ country + Letters_n + Syllables_n+ logBNC,cor_Hermes_3_Llama_3_1_70B_Q5_K_M_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.589,-0.685,-0.482,-0.00103065472011319,-453.04,0,1164.9,bnc,cor,capitalized,Hermes_3_Llama_3_1_70B_Q5_K_M,r_4096,None,llm,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
cor_llama_2_13b_Q8_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.466,-0.615,-0.299,-2.44247265447392e-05,-404.54,0.036,1178,cor_llama_2_13b_Q8_0_pairsm_RT ~ country + Letters_n + Syllables_n+ logBNC,cor_llama_2_13b_Q8_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.465,-0.602,-0.304,-2.44247265447392e-05,-410.41,0.034,1179.2,bnc,cor,lowercase,llama_2_13b_Q8_0,r_4096,None,llm,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cor_llama_2_13b_Q8_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.545,-0.656,-0.426,0.00113910081185626,-528.52,0.001,1171.5,cor_llama_2_13b_Q8_0_pairs_names_Upperm_RT ~ country + Letters_n + Syllables_n+ logBNC,cor_llama_2_13b_Q8_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.544,-0.656,-0.416,0.00113910081185626,-533.24,0.001,1172.6,bnc,cor,capitalized,llama_2_13b_Q8_0,r_4096,None,llm,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
cor_llama_2_70b_Q5_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.312,-0.477,-0.129,0.0932911991089096,-215.43,0.128,1180.3,cor_llama_2_70b_Q5_0_pairsm_RT ~ country + Letters_n + Syllables_n+ logBNC,cor_llama_2_70b_Q5_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.315,-0.478,-0.148,0.0932911991089096,-224.28,0.115,1181.3,bnc,cor,lowercase,llama_2_70b_Q5_0,r_4096,None,llm,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cor_llama_2_70b_Q5_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.578,-0.692,-0.455,0.0515115927652139,-403.13,0,1164.7,cor_llama_2_70b_Q5_0_pairs_names_Upperm_RT ~ country + Letters_n + Syllables_n+ logBNC,cor_llama_2_70b_Q5_0_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.578,-0.685,-0.479,0.0515115927652139,-408.81,0,1165.6,bnc,cor,capitalized,llama_2_70b_Q5_0,r_4096,None,llm,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
cor_llama_2_7b_Q8_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.588,-0.713,-0.432,0.0585035139716599,-762.81,0,1163.7,cor_llama_2_7b_Q8_0_pairsm_RT ~ country + Letters_n + Syllables_n+ logBNC,cor_llama_2_7b_Q8_0_pairs,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.587,-0.698,-0.433,0.0585035139716599,-766.16,0,1165,bnc,cor,lowercase,llama_2_7b_Q8_0,r_4096,None,llm,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
